age,class
34,0
31,0
32,0
28,0
44,0
34,0
58,0
46,0
35,0
30,0
37,0
32,0
33,0
38,0
37,0
37,0
45,0
36,0
32,1
26,0
19,0
45,0
43,0
37,0
42,0
55,0
49,0
32,0
37,0
26,0
33,1
43,0
36,0
52,0
36,0
39,0
34,0
35,0
41,0
34,0
38,0
31,0
35,0
43,0
34,0
36,1
48,1
48,0
34,0
53,0
37,0
57,0
39,0
34,0
40,0
44,0
34,0
47,0
35,0
36,0
38,0
34,0
55,0
39,0
45,1
46,0
37,1
29,0
31,0
31,0
35,0
37,0
41,0
42,0
48,0
41,0
37,0
31,0
36,0
26,0
27,0
36,0
46,0
49,0
38,0
33,0
40,0
44,0
42,0
46,0
46,0
40,0
35,0
53,0
34,0
34,0
31,0
31,0
33,0
33,0
50,0
35,0
42,0
36,0
39,0
36,0
52,1
38,0
38,0
54,0
48,0
36,0
39,0
33,0
46,0
36,0
51,0
38,0
47,0
35,0
38,0
35,0
35,0
38,0
38,0
34,1
40,0
35,0
31,0
58,0
29,0
36,0
33,0
48,0
37,0
37,0
36,0
29,0
35,0
36,0
41,0
36,1
41,1
29,0
36,0
29,0
46,0
33,0
25,0
48,0
50,0
32,0
39,0
27,0
53,0
41,1
45,0
55,0
36,0
41,0
45,0
53,0
48,0
35,0
33,0
54,0
37,0
38,0
44,0
46,0
34,0
40,1
46,0
39,0
30,1
39,0
34,0
48,0
34,0
57,0
31,0
39,0
42,0
39,0
39,0
46,0
39,0
39,0
31,0
31,0
31,0
31,0
36,1
31,0
28,0
37,0
35,0
36,0
39,0
39,0
31,0
35,0
44,0
35,0
27,0
43,0
43,0
41,0
27,0
44,0
51,0
25,0
49,0
41,0
30,0
45,0
28,1
25,0
41,1
45,0
41,0
31,0
37,0
35,0
38,0
39,0
39,0
42,0
36,0
48,0
26,0
48,0
47,0
39,1
48,0
46,1
31,0
35,0
35,0
33,0
43,0
42,0
43,0
35,0
35,0
46,0
48,0
48,0
57,0
39,0
33,0
20,0
34,0
36,0
32,0
28,0
28,0
33,0
20,0
42,0
28,0
39,0
39,0
34,0
34,0
36,0
33,0
53,0
25,0
58,0
37,0
38,0
36,0
39,0
41,0
38,0
36,0
39,0
30,0
39,0
42,0
29,0
38,0
38,0
51,0
50,0
37,0
31,0
47,0
31,0
54,0
54,0
35,0
34,0
31,1
46,0
38,0
29,0
27,0
57,1
29,0
53,0
27,0
46,0
32,0
32,0
46,0
33,0
48,0
34,0
46,0
29,1
33,0
37,0
33,0
42,0
37,0
42,0
33,0
34,0
46,0
36,0
41,0
32,0
48,0
28,0
38,1
36,0
31,0
42,0
31,0
32,0
28,0
38,0
31,0
51,0
28,0
51,0
36,0
36,0
59,0
36,0
31,0
37,0
55,0
37,1
51,0
30,0
30,0
34,0
41,0
44,0
36,0
43,0
28,0
49,0
28,0
30,0
31,0
34,0
33,1
31,0
41,0
27,0
33,0
31,0
35,0
39,0
34,0
47,0
58,0
37,0
31,0
26,0
36,0
28,1
51,0
32,0
32,0
41,0
40,0
34,0
46,0
49,0
58,0
41,1
44,0
45,0
44,0
37,0
33,0
47,0
47,0
54,0
37,0
33,0
35,0
31,0
36,0
27,0
35,0
39,0
38,0
39,0
42,0
34,0
33,0
52,0
33,0
37,0
52,0
31,0
34,0
37,0
37,0
34,0
33,0
28,1
34,0
36,0
33,1
53,0
54,0
27,0
40,0
38,0
48,0
37,0
29,0
39,0
36,0
29,0
35,0
33,0
35,0
29,0
48,0
44,0
40,0
51,0
36,0
37,0
41,0
54,0
33,0
30,0
51,0
39,0
24,0
51,0
48,0
58,0
53,0
27,1
37,0
33,0
39,0
28,1
32,0
52,0
51,1
58,0
33,0
40,0
37,0
32,0
42,0
37,0
35,0
34,0
39,0
30,0
28,0
48,0
49,0
33,0
34,0
51,0
30,0
51,0
33,0
36,0
34,0
34,0
28,0
36,0
32,0
43,0
32,0
46,1
40,0
30,0
47,0
34,0
30,0
29,0
41,0
43,0
52,0
46,0
35,0
36,0
54,0
54,0
40,0
39,0
33,0
37,0
33,0
51,0
34,0
36,0
52,0
58,0
31,0
35,0
33,1
33,0
30,0
41,0
36,1
28,0
36,0
31,0
37,0
39,0
42,0
31,0
44,0
38,0
48,0
35,0
41,0
49,0
28,0
34,0
35,0
33,0
48,0
29,0
44,0
35,0
32,0
37,0
48,0
50,0
52,0
33,0
29,0
42,0
34,0
36,0
45,0
28,0
29,0
41,0
45,1
37,0
34,0
39,0
46,0
33,0
52,1
33,1
34,0
48,0
34,0
34,0
43,0
59,0
39,0
42,0
34,0
31,0
38,1
39,0
57,0
30,0
38,0
38,0
31,0
42,0
51,0
44,0
28,0
34,0
35,0
45,0
34,0
44,0
34,0
27,0
32,0
33,0
35,0
35,0
31,0
50,0
35,0
30,0
50,0
32,0
50,0
26,0
30,0
45,0
33,0
37,0
36,0
36,0
36,0
35,1
36,0
36,0
34,0
30,0
54,0
32,0
37,0
24,0
29,0
36,0
36,0
28,0
36,0
30,0
36,0
38,0
30,0
39,0
36,0
36,0
39,0
40,0
30,0
39,0
30,0
54,0
43,0
30,0
57,0
54,0
36,0
30,1
32,0
36,0
32,0
32,0
45,0
32,0
33,0
41,0
38,0
33,0
29,0
42,0
29,0
36,0
29,0
43,0
33,0
31,0
29,0
26,0
43,0
34,0
39,0
34,0
43,0
33,0
47,0
41,0
35,0
35,0
26,0
31,0
50,0
25,0
28,0
30,0
33,0
33,0
32,0
60,0
60,0
38,0
29,0
33,0
29,0
29,0
29,0
37,0
30,0
52,0
52,0
33,0
34,0
43,0
42,0
33,0
36,0
32,1
32,0
30,0
32,0
28,1
40,0
25,0
51,0
25,0
38,1
30,1
35,0
34,0
40,0
39,0
35,0
39,0
28,1
45,0
57,0
57,0
57,0
37,0
29,0
26,0
44,0
36,0
55,0
35,0
42,0
28,0
26,0
38,0
28,0
38,0
37,0
34,0
35,0
34,0
38,0
38,0
33,0
34,0
43,0
45,0
38,0
41,0
37,0
31,0
36,0
36,0
31,0
45,1
36,0
43,1
38,0
51,0
38,1
41,0
32,0
31,0
42,0
41,0
29,1
35,0
49,0
35,0
36,0
47,0
31,0
39,0
39,0
36,0
35,0
35,0
37,0
35,0
48,0
47,0
30,0
47,0
35,0
35,0
37,0
33,0
24,0
35,0
41,0
33,0
37,0
40,0
41,0
26,0
44,0
41,0
43,0
33,0
33,0
36,0
36,0
35,0
35,0
37,0
43,0
35,0
31,0
32,1
34,0
32,0
39,0
34,0
37,0
49,0
33,0
38,0
37,0
32,0
32,0
34,0
37,0
34,0
32,0
37,0
34,0
34,0
28,0
29,1
45,0
34,0
34,0
35,0
33,0
37,0
56,0
31,0
23,0
40,0
45,0
39,0
40,0
38,0
31,0
40,0
26,1
37,0
45,0
27,0
27,0
27,0
45,0
35,0
33,0
35,0
39,0
39,0
42,0
39,0
38,0
27,1
32,0
42,0
42,0
28,0
50,0
27,0
27,0
40,0
38,0
39,1
41,0
39,0
36,0
41,0
42,0
42,0
45,0
37,0
45,0
45,0
27,0
39,0
34,1
44,0
36,0
32,0
36,0
34,0
43,0
37,0
51,0
27,0
52,0
27,0
39,0
43,0
36,0
59,0
48,0
37,0
32,0
34,0
48,0
42,0
34,0
43,0
51,0
39,0
41,0
39,0
33,0
37,0
33,0
39,0
58,0
41,0
32,0
32,0
34,0
37,0
27,1
40,0
32,0
32,1
31,0
46,0
36,0
39,0
55,1
28,0
35,0
29,0
27,0
37,0
29,0
27,0
34,0
41,0
29,1
36,0
50,0
37,0
33,0
38,0
43,0
26,0
35,0
35,0
27,0
54,1
56,0
41,0
41,0
31,0
46,0
46,0
35,0
46,0
34,0
49,0
36,0
36,0
31,0
32,0
30,0
33,0
44,0
31,0
35,0
35,0
59,0
33,0
46,0
59,0
33,0
40,0
30,0
31,0
36,0
44,0
34,0
40,0
33,0
37,0
37,0
35,1
48,0
54,0
44,0
34,0
39,0
37,0
28,1
30,0
28,0
39,0
26,0
36,1
41,0
45,0
42,0
43,0
44,0
24,0
36,0
36,0
32,0
36,0
35,0
28,0
44,0
31,0
39,0
56,0
35,0
46,0
41,0
46,0
40,0
31,0
34,0
33,0
48,0
46,0
36,0
29,0
43,0
30,0
35,0
31,0
26,0
35,0
36,0
31,0
44,1
24,0
36,0
46,1
49,0
31,0
46,0
33,0
48,1
38,0
47,0
47,0
45,0
36,0
37,0
42,0
41,1
31,0
53,0
37,0
49,0
32,0
39,0
37,0
43,0
43,0
39,0
34,0
46,0
43,0
39,0
30,0
46,1
46,0
30,0
51,0
55,0
36,0
36,0
26,0
43,0
46,0
33,0
49,0
50,0
26,0
25,0
35,0
42,1
41,0
35,1
35,1
50,0
50,0
45,0
46,0
43,0
29,0
36,0
36,0
41,0
56,0
31,0
36,0
36,0
36,0
48,0
45,0
43,0
28,0
39,0
30,0
36,0
30,0
44,0
41,0
58,0
41,0
57,0
41,0
35,0
28,0
25,0
31,0
50,0
33,0
30,0
32,0
39,0
39,0
39,0
35,0
31,0
38,0
34,1
38,0
31,0
31,0
48,0
45,0
49,0
32,0
44,0
44,0
34,0
33,0
44,0
34,0
37,0
35,0
25,0
31,0
33,1
27,0
39,0
36,0
38,0
36,0
39,0
41,0
32,0
38,0
56,0
30,0
33,0
45,1
32,0
30,0
28,0
28,0
60,0
41,0
36,0
37,0
32,0
36,0
38,0
42,0
39,0
45,0
37,0
31,0
42,0
36,0
43,0
33,0
31,0
37,0
34,0
33,0
34,0
36,0
35,0
45,1
37,0
35,0
39,0
34,1
35,0
38,0
37,0
32,0
35,0
32,0
39,0
39,0
36,0
31,0
36,0
37,0
37,0
35,0
33,0
37,0
31,0
37,0
46,0
37,0
34,0
40,0
39,0
57,0
42,0
38,0
58,0
49,0
33,0
34,0
41,0
31,0
50,0
38,0
41,0
29,0
25,0
39,0
31,0
42,0
47,0
31,0
38,0
51,0
24,0
33,0
32,0
35,0
29,0
33,0
36,0
31,0
31,1
33,0
47,0
37,0
55,0
25,0
38,0
34,0
44,0
37,0
33,1
53,0
32,0
49,0
34,0
33,0
39,0
35,1
44,0
42,0
36,0
32,0
33,0
36,0
51,0
31,0
37,0
22,0
33,0
32,0
45,0
39,0
36,0
36,0
55,0
45,0
56,0
32,0
35,0
32,0
28,0
42,0
42,0
31,0
41,0
40,0
29,0
33,0
42,0
35,0
37,0
41,0
47,0
28,0
46,0
46,0
33,0
38,0
49,0
38,0
33,0
25,0
57,0
34,0
38,0
45,0
51,0
36,1
37,0
35,0
35,0
45,0
32,0
47,0
38,1
34,0
40,0
40,0
23,0
38,0
40,0
35,0
40,0
40,0
40,0
31,0
35,0
35,1
35,0
58,0
58,0
40,0
35,0
36,0
30,0
32,0
28,0
40,1
34,0
28,0
24,0
43,0
31,0
28,0
34,0
37,0
38,0
27,0
48,0
42,1
35,1
41,0
38,0
41,0
32,0
43,0
28,0
43,0
43,0
29,0
34,0
35,0
55,0
26,0
49,0
35,0
35,1
39,0
54,0
39,0
39,0
37,0
32,0
56,0
37,0
52,0
24,0
35,1
37,0
43,0
34,0
38,0
41,0
42,0
41,0
57,0
44,0
28,0
41,0
33,0
27,1
33,0
44,0
33,0
37,0
33,0
32,0
33,1
33,1
38,0
33,1
37,0
34,0
33,0
45,0
52,0
42,0
29,0
45,0
33,0
52,0
32,0
38,0
34,0
46,0
22,0
30,0
40,0
58,0
33,0
34,0
35,0
47,0
34,0
29,0
30,0
40,0
29,0
39,0
34,0
37,0
26,0
37,0
25,0
34,0
21,0
36,0
51,0
31,0
32,0
41,0
39,0
40,0
35,0
47,0
33,0
35,0
33,0
54,0
41,0
33,0
35,0
34,0
34,0
34,0
37,0
32,0
51,0
41,0
55,0
34,0
40,0
35,0
55,0
31,0
41,0
35,0
29,0
32,0
29,0
25,0
32,0
41,0
34,0
32,0
30,0
32,0
31,0
41,0
48,0
39,0
32,0
43,0
38,0
35,0
40,0
35,0
34,0
37,0
37,0
42,0
49,0
38,0
38,0
34,0
36,0
31,0
38,0
35,0
29,0
33,0
27,0
46,0
37,0
42,0
34,0
32,0
39,0
36,0
29,0
30,0
37,0
31,0
39,0
30,0
34,0
28,0
37,0
35,0
37,0
33,0
47,0
36,0
34,0
46,0
33,0
35,0
27,0
49,0
29,0
30,0
43,0
58,1
45,0
44,0
39,0
28,0
42,0
38,0
52,0
37,0
54,0
32,0
35,0
33,1
57,0
43,0
32,0
30,0
25,1
44,0
45,0
34,0
35,0
35,0
36,0
34,0
32,0
54,0
36,0
42,0
30,0
28,0
50,0
37,0
35,0
44,0
59,0
32,0
36,0
29,0
30,0
29,0
32,0
30,0
43,0
49,0
34,0
37,0
35,0
36,0
34,0
29,0
36,0
36,0
29,0
44,0
34,0
47,0
47,0
44,0
47,0
34,0
38,0
33,0
34,1
52,0
32,0
34,0
28,0
34,0
34,0
34,0
53,0
26,0
41,0
43,0
29,0
44,0
34,0
29,0
34,0
54,0
30,0
38,0
50,0
27,0
29,0
56,0
39,0
44,0
31,0
32,0
27,0
43,0
45,0
30,0
54,0
34,0
39,0
31,0
44,0
34,0
31,0
25,0
35,0
43,0
40,0
29,0
44,0
33,0
33,1
33,0
34,0
33,0
37,0
35,0
27,0
30,0
53,0
35,0
42,0
26,0
42,0
24,0
42,0
29,0
34,0
39,0
29,0
26,0
27,0
27,0
34,0
26,0
27,0
32,0
26,0
26,0
33,0
30,0
32,0
37,0
37,0
30,0
40,0
27,0
30,0
23,0
25,0
48,0
37,0
23,0
37,0
32,0
49,0
37,0
30,1
23,1
35,0
37,0
31,0
53,0
36,0
32,1
47,0
41,0
33,0
38,0
36,0
38,0
44,0
32,0
31,1
52,0
37,0
31,0
36,0
32,0
32,0
36,0
36,0
45,0
26,1
31,1
40,0
52,0
34,1
36,0
51,0
26,0
34,0
27,0
30,0
32,0
30,0
54,0
38,0
51,0
51,0
51,0
39,0
39,0
35,0
27,0
53,0
33,0
46,0
31,0
27,0
31,0
48,0
30,0
30,0
35,0
42,0
52,0
28,0
32,0
35,0
39,0
31,0
27,0
39,0
42,0
39,0
30,0
55,0
47,0
51,0
41,0
32,0
51,0
51,0
46,0
57,0
31,1
29,0
29,0
50,1
47,0
38,0
47,0
31,0
30,0
34,0
56,0
27,1
46,0
29,1
31,0
34,0
47,0
36,0
30,0
33,0
45,0
39,0
30,0
34,0
30,0
26,0
48,0
35,0
26,0
43,0
36,0
27,0
36,0
29,0
36,0
28,0
35,0
51,0
39,0
40,0
34,0
34,0
47,0
34,0
38,0
31,0
44,0
35,0
55,0
34,0
34,0
27,0
34,0
34,0
37,0
38,0
50,0
27,0
34,0
30,0
37,0
31,0
38,0
32,0
36,0
49,0
33,0
43,0
49,0
34,0
37,0
28,0
45,0
27,1
37,0
32,0
31,0
31,0
35,0
29,0
32,0
36,0
50,0
33,0
31,0
32,0
32,0
33,0
26,1
31,0
44,0
34,0
35,0
41,0
34,0
27,0
32,0
39,1
34,0
24,0
37,0
36,0
39,0
29,0
27,0
35,0
39,0
29,0
39,0
39,0
47,0
54,0
27,0
23,1
31,0
30,0
33,0
33,0
28,0
33,0
33,0
49,0
39,0
32,0
30,0
29,0
52,1
28,0
32,0
29,0
42,0
31,0
39,0
36,0
28,0
38,0
39,0
30,0
44,0
31,0
34,0
48,0
28,0
31,0
55,0
27,1
48,1
25,0
49,0
35,0
46,0
26,0
30,0
36,0
28,0
31,1
57,0
28,0
29,0
38,0
32,0
51,0
57,0
35,0
46,1
57,0
50,0
57,0
32,0
47,0
54,0
32,0
53,0
36,0
30,0
30,0
30,0
40,0
28,0
29,0
46,0
35,0
33,0
45,0
41,0
45,0
35,0
32,0
34,0
35,0
53,0
27,0
40,0
30,0
38,0
28,0
32,0
46,0
43,0
30,0
30,0
47,0
28,0
57,0
34,0
32,0
56,0
32,0
49,0
49,0
47,0
30,0
36,0
28,0
48,0
42,0
57,0
31,0
42,0
30,0
52,0
28,0
29,0
46,0
25,0
27,0
32,0
38,0
36,0
49,0
30,0
32,0
34,0
44,0
31,0
29,0
28,0
58,0
36,0
31,0
29,0
33,0
55,0
35,0
39,0
37,0
35,0
26,0
44,0
26,0
44,0
30,0
28,0
27,0
33,0
32,0
43,0
24,0
37,0
32,0
30,0
50,0
43,0
46,0
30,0
36,0
30,0
32,0
42,0
56,0
54,0
39,1
35,0
31,0
37,0
35,0
32,0
54,0
30,0
34,0
30,0
40,0
34,0
37,0
33,0
47,0
35,0
30,0
33,0
50,0
37,0
37,0
55,0
49,0
30,0
44,0
27,0
35,0
31,0
29,0
33,0
36,0
29,0
25,0
42,0
47,0
44,0
34,0
44,0
31,0
33,0
26,0
29,0
37,0
41,0
26,0
31,0
36,0
27,1
35,0
35,0
25,0
34,0
46,0
41,0
34,0
23,0
33,0
40,0
33,1
35,0
46,0
47,0
29,0
33,0
37,0
54,0
45,0
24,0
53,0
46,0
32,0
40,0
47,1
35,0
28,0
54,0
33,0
29,0
31,0
30,0
43,0
46,0
41,0
46,0
28,0
32,0
27,0
36,0
33,0
32,0
28,0
26,0
38,1
23,0
30,0
28,0
33,0
32,0
43,0
35,0
31,0
32,0
39,0
27,0
37,0
29,0
40,0
36,0
26,0
30,0
27,0
47,0
36,0
35,0
41,0
27,0
29,0
43,0
51,0
35,0
49,0
33,0
45,0
50,0
50,0
33,0
30,0
31,0
26,0
34,0
30,0
32,0
31,0
39,0
38,0
51,0
33,1
43,0
35,0
38,0
50,0
32,1
37,0
43,0
36,0
34,0
54,0
28,0
42,0
29,0
40,0
33,0
33,0
38,0
51,0
38,0
33,0
42,0
32,0
28,0
28,0
36,0
48,0
40,0
34,1
31,0
38,1
59,0
27,0
27,0
35,0
27,0
36,0
35,0
59,0
35,0
47,0
44,0
45,0
49,0
28,0
43,0
45,0
38,0
35,1
48,0
48,1
45,0
48,0
27,0
29,1
35,0
45,0
26,0
33,0
41,0
41,0
54,0
46,0
38,0
30,0
46,0
43,0
26,1
43,0
36,0
43,0
43,0
38,0
54,0
58,0
29,0
36,1
43,0
36,0
27,0
35,0
39,0
59,0
34,0
33,0
37,0
32,0
24,0
49,0
30,0
28,0
50,1
34,0
59,1
41,0
33,0
39,0
38,1
57,0
41,0
36,0
26,0
36,0
37,0
38,0
48,1
33,0
34,0
44,0
44,0
55,0
31,0
45,1
39,0
31,0
36,0
32,0
36,0
26,0
26,0
26,0
32,0
40,0
28,0
28,0
36,0
28,0
36,0
37,0
54,0
36,0
38,0
32,0
29,0
42,0
29,0
34,0
31,0
27,0
27,0
42,0
31,0
34,0
26,0
21,0
29,0
35,0
26,0
34,0
53,0
29,0
33,0
33,0
46,0
33,0
36,0
51,0
33,0
31,0
31,0
38,0
34,0
31,0
43,0
34,0
34,0
33,0
39,0
32,0
47,0
43,1
53,0
36,0
32,0
51,0
31,0
47,0
28,0
28,1
42,0
41,0
33,0
31,0
28,0
43,0
29,0
49,0
28,0
50,0
35,0
34,0
35,0
32,0
41,0
37,1
41,0
33,1
39,0
43,0
27,0
39,0
39,0
32,0
39,0
39,0
39,0
50,0
43,0
39,0
33,0
29,0
33,0
30,0
32,0
33,0
26,0
37,0
32,0
43,1
28,0
47,0
53,0
55,0
38,0
46,0
33,0
27,0
38,0
55,0
35,0
48,0
32,0
36,0
33,0
35,0
48,1
33,0
33,0
33,0
35,0
40,0
56,0
32,0
45,0
28,0
42,0
42,0
49,0
29,0
32,0
50,0
30,0
42,0
43,0
41,0
31,0
28,0
28,0
48,1
54,0
34,0
55,0
28,1
36,0
29,0
23,0
26,0
43,0
55,0
29,0
39,0
42,0
31,0
33,0
39,1
32,0
33,0
36,0
59,0
28,0
32,0
37,0
39,0
37,0
33,0
27,0
31,0
44,0
31,0
41,0
35,0
35,0
48,1
34,0
33,0
35,0
34,0
41,0
33,0
28,0
48,0
36,1
29,0
49,0
49,0
28,0
26,0
25,0
25,0
28,1
33,0
31,0
35,0
29,0
32,1
35,0
27,0
28,0
28,0
32,0
45,0
32,0
57,0
31,0
51,0
25,0
27,0
41,0
56,0
55,1
28,0
55,0
41,0
49,0
31,0
29,0
28,0
33,0
37,0
31,0
47,0
48,0
22,0
38,0
28,1
35,0
43,0
50,0
31,0
29,0
27,0
30,0
31,0
43,1
48,0
32,1
45,0
32,1
27,0
34,0
40,0
27,0
34,0
32,0
44,0
34,0
53,0
39,1
45,0
33,0
24,0
42,0
40,0
57,0
43,0
34,0
27,0
27,0
41,1
31,1
33,0
49,0
34,0
32,1
35,0
35,0
29,0
31,1
38,0
33,0
51,0
30,1
32,0
28,0
32,0
34,0
38,0
35,0
28,0
59,0
36,0
36,0
32,0
38,0
32,0
27,0
35,0
31,0
57,0
36,0
28,0
36,0
43,0
35,0
28,0
29,0
37,0
32,0
30,0
45,0
32,0
27,0
33,0
33,0
38,1
32,0
31,0
46,0
33,0
46,0
49,0
47,0
32,0
28,0
32,0
46,0
46,0
54,0
48,0
35,0
33,1
50,0
41,0
36,0
33,0
27,0
44,0
36,0
42,0
31,0
34,0
59,0
28,0
28,0
33,0
33,0
28,0
29,0
38,0
37,0
26,0
34,0
33,0
33,0
53,0
35,0
53,0
38,0
32,0
49,0
42,0
34,0
31,0
30,0
34,0
42,0
34,0
42,0
37,0
53,0
38,0
34,0
27,0
33,0
25,0
43,0
35,0
35,0
55,0
34,0
31,0
43,0
47,0
35,0
42,0
37,0
38,0
33,1
26,0
30,0
26,0
39,0
27,0
43,0
25,0
26,0
33,0
55,0
40,0
35,0
38,0
41,0
29,0
53,0
34,0
55,0
38,0
51,0
57,0
24,0
47,0
35,0
32,0
34,0
43,0
36,0
53,0
42,0
36,0
43,0
38,0
43,0
36,0
26,0
37,0
36,0
28,1
29,0
37,0
55,0
37,0
31,0
29,1
35,0
28,0
36,0
35,0
29,0
36,0
27,0
43,0
36,0
30,0
33,0
23,0
36,0
23,0
29,0
25,0
41,0
29,0
34,0
44,0
41,0
34,0
27,0
58,0
48,0
30,0
35,0
28,0
28,1
35,0
41,0
32,0
28,0
29,0
35,0
31,0
51,0
43,1
29,0
35,0
27,0
49,0
41,0
42,0
41,0
32,0
28,0
53,0
26,0
38,0
32,0
31,1
55,1
43,0
38,0
34,0
37,0
53,0
33,0
31,0
43,0
30,0
34,0
53,1
34,0
36,0
51,0
44,0
37,0
38,0
31,0
43,0
36,0
53,0
33,0
27,0
43,0
42,0
24,0
31,1
28,1
40,0
27,0
44,0
36,0
30,1
33,0
34,0
33,0
35,0
34,0
23,0
24,0
34,1
38,0
57,0
36,0
33,0
32,1
31,0
42,0
29,0
43,0
44,0
34,0
29,0
24,1
31,0
34,1
37,0
35,0
35,0
41,0
32,1
33,0
41,0
29,0
29,0
31,0
35,0
49,0
29,0
24,1
33,0
29,0
23,0
42,0
29,0
53,0
25,0
24,0
31,1
33,1
35,0
33,0
30,0
52,0
31,0
29,0
39,0
39,0
28,0
59,0
46,0
41,0
36,0
28,0
48,0
39,0
34,0
39,0
39,1
39,0
58,0
31,0
55,0
41,0
43,0
37,0
38,0
30,0
29,0
37,0
30,0
43,0
39,0
36,1
38,0
30,0
29,0
31,0
30,0
31,0
29,0
41,0
31,0
51,0
43,0
28,1
36,0
38,0
31,0
23,0
31,1
31,0
35,0
33,0
43,0
28,0
28,0
47,0
35,0
30,0
28,0
47,0
36,0
33,0
36,0
27,0
49,0
53,0
48,0
27,0
29,0
28,0
30,0
22,0
51,0
32,0
26,0
34,0
29,0
29,0
42,0
33,0
33,0
51,0
31,1
28,0
51,0
28,0
29,0
28,0
44,0
58,0
41,0
40,0
36,0
45,0
30,0
31,0
32,0
35,0
33,0
29,0
35,0
32,0
32,0
31,0
39,0
23,0
32,1
50,0
24,0
39,0
58,0
29,1
47,0
31,0
34,1
34,0
30,0
33,0
31,0
34,0
34,0
56,0
28,0
35,0
29,1
48,0
28,0
29,0
27,0
29,0
33,0
35,0
52,0
48,0
55,0
41,0
28,0
44,1
29,0
43,0
27,0
32,0
29,0
34,0
22,0
33,0
55,0
36,0
45,0
24,0
37,0
39,0
38,0
40,0
38,0
59,0
24,0
31,0
38,0
40,0
29,0
29,0
41,0
41,0
34,0
34,0
33,0
33,0
35,0
33,0
29,1
33,0
33,0
34,0
28,0
36,0
45,0
33,0
37,0
56,0
45,0
32,0
33,0
34,0
33,0
36,0
29,0
34,0
36,0
34,0
36,0
35,0
42,0
33,0
34,0
53,1
36,0
48,0
58,0
35,1
29,0
27,0
49,0
34,0
40,0
45,0
33,0
32,0
42,0
36,0
49,0
39,0
26,0
42,0
42,0
34,0
41,1
23,0
23,0
53,0
49,0
24,0
42,0
51,1
31,0
31,0
30,0
41,0
40,0
39,0
39,0
39,0
31,1
37,0
33,0
35,0
28,0
24,0
34,1
31,0
38,0
29,0
49,0
35,0
58,0
34,1
32,0
34,0
34,1
31,0
44,0
51,0
30,0
42,0
33,0
35,0
31,0
38,0
33,0
51,0
36,0
35,0
41,0
38,1
29,0
32,0
33,0
39,0
38,1
30,0
29,0
33,0
37,0
49,0
34,0
40,0
47,0
48,0
34,0
33,0
36,0
43,0
39,0
29,0
39,0
49,0
31,1
41,0
34,0
45,0
32,0
31,1
36,1
52,0
27,0
36,0
36,0
26,0
34,0
32,0
35,0
27,0
29,0
34,0
24,0
30,0
43,0
31,0
43,0
41,0
31,0
31,0
29,0
35,0
33,0
29,0
27,0
30,1
31,0
28,0
35,0
39,0
46,0
55,0
39,0
34,0
32,0
57,0
32,0
27,0
31,0
30,0
40,0
35,0
38,1
35,0
32,0
42,0
29,0
33,0
38,0
38,0
28,1
49,0
30,0
45,0
27,0
34,0
59,0
56,0
36,0
34,0
44,0
24,0
29,0
32,0
42,0
42,0
38,0
33,0
27,0
27,0
51,0
42,1
29,0
49,0
48,0
32,0
26,0
34,0
32,0
34,0
36,0
57,0
42,0
46,0
33,0
39,0
40,0
27,0
39,0
27,0
29,0
33,0
34,0
32,0
53,0
21,0
36,0
32,0
29,0
28,0
33,0
27,0
31,1
44,0
33,0
49,0
49,0
38,1
51,1
36,0
58,1
29,1
37,0
32,0
34,0
33,0
43,0
27,0
38,1
52,1
34,0
34,0
35,0
28,0
33,0
29,0
32,0
29,0
46,0
45,0
27,0
29,0
25,0
42,0
32,0
31,0
29,0
30,0
27,0
29,0
26,0
32,0
29,0
28,0
35,0
23,0
48,0
31,0
29,0
29,0
59,0
48,0
38,0
24,0
37,0
33,0
31,0
26,0
30,0
29,0
31,0
38,0
36,0
36,0
38,0
47,0
28,0
33,0
33,0
24,0
38,0
24,0
30,0
26,0
36,0
32,0
30,0
22,0
27,0
35,0
27,0
43,1
33,0
34,0
30,0
31,0
34,0
48,0
31,0
31,0
43,1
23,0
31,0
24,0
33,1
27,0
30,0
29,0
20,0
39,0
40,0
26,0
35,0
23,0
38,0
34,0
29,0
44,1
45,0
31,0
28,0
38,0
29,0
26,0
33,0
28,0
28,0
23,0
39,0
39,0
26,0
36,1
26,0
26,0
28,0
34,0
32,0
30,0
25,0
29,0
50,0
50,0
30,0
27,0
26,1
26,0
26,1
40,0
33,0
44,0
33,0
31,0
48,0
40,0
31,0
38,0
29,0
54,0
42,0
42,0
32,0
22,0
42,0
29,0
27,0
29,0
24,0
40,0
27,0
27,0
27,0
22,0
30,0
27,0
27,0
55,1
27,0
39,0
24,0
34,0
32,1
32,0
27,0
29,0
32,0
27,0
27,0
32,0
27,0
27,0
39,0
35,1
48,0
32,0
39,0
30,0
31,0
35,0
35,1
29,1
27,0
39,0
47,0
23,0
26,0
25,1
24,0
35,0
29,0
39,0
30,0
33,0
41,0
37,0
29,0
37,1
31,0
32,0
39,0
49,0
36,0
38,1
25,0
31,1
49,0
32,0
52,1
32,0
26,0
33,0
25,0
26,0
44,0
52,0
32,0
32,0
52,0
31,0
34,0
30,0
32,0
33,1
54,0
23,0
44,1
29,0
31,1
32,0
46,0
28,1
23,0
41,0
32,0
22,0
26,0
29,0
27,0
29,0
29,0
27,0
24,0
47,0
